,Latitude,Longitude,Population
3029896,32.9311111,-96.4594444,29930.0
3029934,29.556944399999995,-95.8083333,29753.0
3029954,30.508055600000006,-97.6786111,88653.0
3029961,32.9027778,-96.56361109999999,54785.0
3029999,32.976111100000004,-96.595,18239.0
3030003,32.86,-97.36361109999999,18317.0
3030032,31.463611100000005,-100.4366667,88256.0
3030034,29.423888899999998,-98.4933333,1256810.0
3030037,26.132222199999998,-97.63083329999999,24506.0
3030048,26.1888889,-98.155,30647.0
3030052,29.883055600000006,-97.94111109999999,46736.0
3030093,29.3777778,-95.1055556,10716.0
3030126,29.551944399999996,-98.2694444,28417.0
3030150,29.563888899999995,-95.0252778,12019.0
3030152,32.639444399999995,-96.53805559999999,11007.0
3030171,29.568611100000002,-97.9644444,24000.0
3030232,33.6355556,-96.60861109999999,37108.0
3030326,32.7177778,-100.91722220000001,10600.0
3030327,31.654444399999996,-106.30277779999999,28637.0
3030352,29.6627778,-95.23527779999999,16041.0
3030367,32.9411111,-97.1338889,25755.0
3030393,30.079722200000003,-95.4169444,38129.0
3030410,29.6158333,-95.5575,19625.0
3030438,32.220555600000004,-98.2019444,15637.0
3030489,29.619444399999995,-95.63472220000001,75777.0
3030495,33.1383333,-95.6008333,15029.0
3030526,32.470833299999995,-100.4055556,10688.0
3030560,30.570555600000006,-97.4091667,14551.0
3030575,31.098055600000006,-97.3425,55703.0
3030586,32.735833299999996,-96.275,17150.0
3030593,33.425,-94.0475,35315.0
3030594,29.383611100000003,-94.9025,43879.0
3030603,33.08888889999999,-96.8861111,41769.0
3030607,30.157777799999998,-95.4891667,75527.0
3030677,30.096944399999995,-95.61583329999999,10080.0
3030749,32.351111100000004,-95.3008333,90878.0
3030763,29.5477778,-98.2908333,15983.0
3030764,32.85,-96.8,23785.0
3030771,29.209444399999995,-99.7858333,17904.0
3030827,34.154444399999996,-99.26472220000001,10541.0
3030834,28.805,-97.0033333,62044.0
3030838,30.131388899999997,-94.01527779999999,11213.0
3030871,31.5491667,-97.1463889,118967.0
3030932,32.8577778,-97.2544444,24333.0
3030944,32.3863889,-96.8480556,25612.0
3030948,32.7591667,-97.7969444,23051.0
3030954,29.5375,-95.1180556,9038.0
3030979,26.1591667,-97.9905556,32732.0
3030993,31.842222200000002,-102.4983333,18455.0
3031004,29.7177778,-95.4336111,15107.0
3031031,29.311388899999997,-96.1025,9310.0
3031047,32.75944439999999,-97.4580556,16174.0
3031067,33.913611100000004,-98.4930556,101212.0
3031166,31.5058333,-97.2047222,8771.0
3031176,33.015,-96.5386111,28505.0
3031243,40.3769444,-111.795,23582.0
3031374,40.889444399999995,-111.88,41581.0
3031394,41.5102778,-112.01472220000001,17261.0
3031447,40.7066667,-111.82111110000001,10062.0
3031473,37.6775,-113.0611111,23005.0
3031489,40.9180556,-111.8713889,14879.0
3031527,41.110833299999996,-112.0252778,28424.0
3031531,41.1397222,-112.0497222,17295.0
3031586,40.6197222,-111.80944440000002,28021.0
3031678,40.5247222,-111.86305559999998,35186.0
3031698,40.7,-111.80972220000001,20816.0
3031777,40.9805556,-111.8866667,14328.0
3031957,40.45,-111.76944440000001,10066.0
3031981,40.6688889,-111.8238889,29737.0
3032013,37.175277799999996,-113.28916670000001,10275.0
3032060,41.035277799999996,-111.93777779999999,22211.0
3032061,40.66,-111.99555559999999,35345.0
3032131,41.0602778,-111.97027779999999,62308.0
3032140,40.3916667,-111.85,26401.0
3032156,40.3433333,-111.72,8870.0
3032171,41.735555600000005,-111.8336111,44838.0
3032191,40.709166700000004,-112.10083329999999,24755.0
3032258,40.6111111,-111.89916670000001,27264.0
3032268,40.686944399999994,-111.87472220000001,30696.0
3032343,40.6669444,-111.88722220000001,54991.0
3032377,41.3072222,-111.95944440000001,16717.0
3032378,40.84861110000001,-111.9061111,9667.0
3032409,41.2230556,-111.97305559999998,78324.0
3032437,40.296944399999994,-111.69388889999999,93060.0
3032468,40.044444399999996,-111.7313889,15912.0
3032509,40.3641667,-111.73777779999999,24449.0
3032527,39.599444399999996,-110.81,8069.0
3032532,40.2338889,-111.65777779999999,105764.0
3032581,40.521944399999995,-111.93833329999998,31855.0
3032603,41.161666700000005,-112.02555559999999,36265.0
3032615,37.1041667,-113.58333329999999,61338.0
3032621,40.7608333,-111.89027779999999,178026.0
3032714,40.5622222,-111.92888889999999,37141.0
3032715,41.1919444,-111.97055559999998,15524.0
3032716,40.718888899999996,-111.8875,21598.0
3032729,40.115,-111.65416670000002,24613.0
3032745,40.1652778,-111.61,22867.0
3032801,41.0894444,-112.0638889,18206.0
3032814,40.667777799999996,-111.93805559999998,58284.0
3032873,40.5308333,-112.2975,29851.0
3032997,37.1305556,-113.5075,12316.0
3032998,41.1727778,-111.97583329999999,8349.0
3033023,40.6097222,-111.93833329999998,101031.0
3033032,40.6916667,-112.00027779999999,113112.0
3033177,44.19694439999999,-72.5025,9040.0
3033192,42.8780556,-73.19722220000001,18272.0
3033218,42.8508333,-72.5583333,13373.0
3033243,44.4758333,-73.2125,38601.0
3033282,44.5438889,-73.1483333,17245.0
3033471,43.6605556,-72.33888890000001,10834.0
3033485,44.3291667,-73.11111109999999,4441.0
3033513,44.5038889,-72.9980556,7286.0
3033551,44.514166700000004,-72.01138890000001,5496.0
3033558,43.163611100000004,-73.0727778,216.0
3033573,44.0152778,-73.1677778,8862.0
3033580,44.6397222,-73.1108333,480.0
3033587,44.26,-72.5758333,7828.0
3033593,44.5572222,-72.6241667,5653.0
3033618,44.9363889,-72.2055556,5167.0
3033662,44.1511111,-72.6569444,1857.0
3033724,43.925,-72.66638890000002,5141.0
3033744,43.1875,-72.4894444,5198.0
3033752,43.610555600000005,-72.9730556,17043.0
3033754,44.8108333,-73.08361109999998,7450.0
3033756,44.4191667,-72.0155556,7762.0
3033776,44.3805556,-73.2280556,7004.0
3033797,44.466944399999996,-73.17138890000001,17185.0
3033838,43.298333299999996,-72.4827778,11446.0
3033849,44.4652778,-72.685,4846.0
3033865,44.9180556,-73.12472220000001,1231.0
3033917,44.3377778,-72.7566667,719.0
3033998,44.4375,-73.0686111,8314.0
3034004,44.4913889,-73.18611109999999,6249.0
3034275,38.8047222,-77.04722220000001,127273.0
3034338,38.8302778,-77.19666670000001,57512.0
3034377,38.8902778,-77.0844444,185360.0
3034766,37.2294444,-80.4141667,40183.0
3034816,37.2525,-81.2713889,10945.0
3034837,37.5247222,-77.5580556,16268.0
3034952,36.596388899999994,-82.18861109999999,25110.0
3035077,38.7933333,-77.2719444,58265.0
3035272,37.2275,-80.0130556,25602.0
3035313,38.8402778,-77.4291667,65225.0
3035334,38.8941667,-77.4313889,48492.0
3035349,38.029166700000005,-78.47694440000001,34703.0
3035374,36.8188889,-76.2752778,219124.0
3035381,37.3566667,-77.4419444,19621.0
3035425,37.1297222,-80.4091667,18223.0
3035569,37.243888899999995,-77.4105556,17626.0
3035754,38.4730556,-77.9969444,11009.0
3035778,38.6369444,-77.31138890000001,61211.0
3035799,36.5858333,-79.39527779999999,45894.0
3036047,37.5808333,-77.4072222,12917.0
3036217,38.8461111,-77.30666670000001,22162.0
3036255,38.8822222,-77.17138890000001,10340.0
3036390,38.7327778,-77.0583333,13011.0
3036428,38.78194439999999,-77.1466667,40213.0
3036440,38.30305560000001,-77.4608333,20562.0
3036462,38.9180556,-78.1947222,14616.0
3036566,37.665833299999996,-77.5066667,14820.0
3036751,38.7672222,-77.085,22136.0
3036811,37.0297222,-76.3455556,147993.0
3036856,38.4494444,-78.86916670000001,41725.0
3036940,38.96944439999999,-77.38638890000001,21499.0
3036989,37.5458333,-77.3280556,15942.0
3037051,37.341111100000006,-79.94333329999999,14942.0
3037097,37.3041667,-77.2875,22260.0
3037182,38.7475,-77.08333329999999,17491.0
3037192,38.895,-77.21194440000001,16805.0
3037277,38.8644444,-77.1880556,28487.0
3037510,38.6877778,-77.2980556,34382.0
3037520,37.6075,-77.4772222,10847.0
3037577,37.6427778,-77.50916670000001,15986.0
3037640,39.11555560000001,-77.56388890000001,37053.0
3037693,38.8183333,-77.14361109999999,17430.0
3037808,38.7041667,-77.2280556,19215.0
3037855,37.413611100000004,-79.1425,65517.0
3037884,37.430833299999996,-79.1233333,11636.0
3037914,38.7508333,-77.47555559999999,37699.0
3037915,38.783888899999994,-77.47,11323.0
3037973,36.6913889,-79.8727778,14874.0
3038083,37.608611100000005,-77.37361109999999,35803.0
3038213,38.610833299999996,-77.34,18465.0
3038314,38.7077778,-77.0863889,29379.0
3038440,38.7383333,-77.1852778,20891.0
3038446,36.9786111,-76.42833329999999,183444.0
3038477,36.8466667,-76.2855556,246216.0
3038506,38.8041667,-77.205,9342.0
3038582,38.8808333,-77.30111109999999,32171.0
3038871,37.2277778,-77.40222220000001,32812.0
3039016,37.1222222,-76.34611109999999,12086.0
3039031,36.8352778,-76.29861109999999,99049.0
3039096,37.0477778,-80.78,9016.0
3039136,37.131666700000004,-80.5766667,14117.0
3039230,38.968611100000004,-77.34138890000001,61076.0
3039256,37.553611100000005,-77.46055559999999,190886.0
3039324,37.2708333,-79.9416667,91168.0
3039472,37.2933333,-80.055,24314.0
3039851,38.7891667,-77.1875,34510.0
3039883,38.14944439999999,-79.0719444,24040.0
3039988,36.728055600000005,-76.5838889,80690.0
3040191,37.320555600000006,-79.2577778,10961.0
3040256,37.59,-77.55666670000001,43931.0
3040290,38.91861110000001,-77.23138890000001,22008.0
3040378,38.9011111,-77.2655556,14986.0
3040401,36.8527778,-75.9783333,449386.0
3040521,38.0683333,-78.88972220000001,20904.0
3040591,38.7725,-77.22138890000001,28758.0
3040718,37.2705556,-76.70777779999999,11400.0
3040759,39.1855556,-78.1636111,24895.0
3040805,38.9397222,-77.2863889,14561.0
3040817,38.658055600000004,-77.25,35252.0
3040929,46.97555560000001,-123.81444440000001,16055.0
3040955,47.8222222,-122.28083329999998,16875.0
3040981,48.5127778,-122.6113889,16061.0
3041016,47.3075,-122.2272222,45650.0
3041088,47.610555600000005,-122.19944440000002,111927.0
3041089,48.7597222,-122.48694440000001,73469.0
3041142,47.1772222,-122.1852778,14873.0
3041146,47.7625,-122.20416670000002,30615.0
3041158,47.5675,-122.63138889999999,44053.0
3041197,47.470555600000004,-122.34555559999998,30611.0
3041199,48.4758333,-122.3241667,8286.0
3041216,45.5872222,-122.39833329999999,17040.0
3041268,46.7163889,-122.95305559999998,15107.0
3041283,47.4875,-117.57472220000001,10292.0
3041341,46.0494444,-118.38722220000001,8843.0
3041377,47.3483333,-122.1136111,16841.0
3041442,47.4019444,-122.32305559999999,28668.0
3041514,47.485,-122.1111111,12991.0
3041518,47.415833299999996,-120.29194440000002,8856.0
3041519,47.4258333,-120.28,13902.0
3041541,47.2502778,-122.2925,9727.0
3041544,47.8108333,-122.3761111,39917.0
3041559,47.0533333,-122.39638889999999,17279.0
3041560,46.9966667,-120.54666670000002,17049.0
3041581,47.20444439999999,-121.99027779999999,10857.0
3041588,47.7891667,-122.35416670000001,3833.0
3041599,47.9791667,-122.20083329999999,96993.0
3041627,47.3225,-122.3113889,80815.0
3041634,48.8466667,-122.58972220000001,10098.0
3041754,46.2511111,-119.90055559999999,8620.0
3041885,46.98111110000001,-123.88805559999999,8835.0
3041927,47.5302778,-122.0313889,16853.0
3041964,46.146944399999995,-122.9072222,11648.0
3041967,47.7575,-122.2427778,19284.0
3041969,46.211388899999996,-119.13611110000001,62158.0
3041972,47.381111100000005,-122.2336111,82276.0
3041985,47.7272222,-122.17833329999999,11873.0
3041989,47.6816667,-122.2075,45778.0
3042022,47.0344444,-122.8219444,33755.0
3042032,47.756944399999995,-122.27972220000001,12368.0
3042049,47.171944399999994,-122.5172222,58912.0
3042121,46.1383333,-122.93694440000002,36349.0
3042141,48.9466667,-122.45083329999999,10816.0
3042142,47.8211111,-122.3138889,33478.0
3042179,47.4066667,-122.0375,14100.0
3042198,47.851111100000004,-122.23805559999998,13686.0
3042203,48.0519444,-122.1758333,29824.0
3042254,47.5708333,-122.22083329999998,22476.0
3042279,47.8602778,-122.20305559999998,13466.0
3042289,45.6591667,-122.6475,7283.0
3042313,47.8555556,-121.9697222,15554.0
3042331,47.1302778,-119.27694440000002,16626.0
3042337,48.4213889,-122.33277779999999,29312.0
3042344,47.7883333,-122.3075,20445.0
3042348,47.9447222,-122.30333329999999,19927.0
3042383,47.5391667,-122.15444440000002,9333.0
3042409,47.8197222,-122.175,26410.0
3042411,48.099444399999996,-122.1475,21922.0
3042435,48.2933333,-122.64194440000001,22031.0
3042466,47.03805560000001,-122.89944440000001,44916.0
3042476,47.6575,-117.23888889999999,25877.0
3042529,47.15555560000001,-122.4327778,25133.0
3042535,46.2397222,-119.09944440000001,43390.0
3042595,48.118333299999996,-123.42944440000001,18636.0
3042607,48.1172222,-122.75916670000001,8970.0
3042628,46.7313889,-117.1786111,25636.0
3042632,47.1855556,-122.29166670000001,36675.0
3042657,47.6741667,-122.1202778,47264.0
3042668,47.48305560000001,-122.21583329999999,56141.0
3042677,46.2858333,-119.28333329999998,44869.0
3042764,45.7108333,-122.6477778,19192.0
3042767,47.64194439999999,-122.07916670000002,33929.0
3042794,47.453888899999995,-122.32055559999999,24663.0
3042800,47.6063889,-122.33083329999998,569369.0
3042803,48.5038889,-122.2361111,10605.0
3042823,47.2152778,-123.09944440000001,9032.0
3042831,47.7558333,-122.3402778,51657.0
3042869,47.91305560000001,-122.09694440000001,8708.0
3042894,47.141388899999995,-122.2688889,44139.0
3042904,47.1041667,-122.43333329999999,25045.0
3042909,47.658888899999994,-117.425,197262.0
3042952,47.2033333,-122.23916670000001,9343.0
3042961,46.3238889,-120.0075,14208.0
3042991,47.2530556,-122.44305559999998,196957.0
3043042,46.3775,-120.3075,9186.0
3043064,47.474166700000005,-122.25972220000001,17022.0
3043071,47.0075,-122.90805559999998,13374.0
3043092,47.235833299999996,-122.54916670000001,30873.0
3043109,45.6388889,-122.66027779999999,157517.0
3043152,46.0647222,-118.34194440000002,30578.0
3043174,45.5827778,-122.3522222,10234.0
3043197,47.4236111,-120.30916670000002,29159.0
3043207,47.9936111,-122.10055559999999,21047.0
3043213,46.304444399999994,-119.36027779999999,9869.0
3043233,47.5175,-122.35361110000001,20716.0
3043278,47.7544444,-122.1622222,10126.0
3043293,46.6022222,-120.5047222,88405.0
3043508,37.7780556,-81.1883333,16880.0
3043639,37.269722200000004,-81.2225,10945.0
3043859,38.3497222,-81.6327778,50427.0
3043902,39.28055560000001,-80.3447222,16232.0
3044037,38.4202778,-81.7908333,10133.0
3044343,39.485,-80.14277779999999,18820.0
3044842,38.4191667,-82.4452778,48518.0
3045325,39.4561111,-77.9641667,15616.0
3045497,39.6294444,-79.95611109999999,28957.0
3045507,39.9202778,-80.7433333,9638.0
3045742,39.2666667,-81.5616667,31564.0
3046097,38.3855556,-81.8363889,10990.0
3046276,38.368333299999996,-81.69972220000001,12722.0
3046596,39.326944399999995,-81.54861109999999,10909.0
3046663,40.4188889,-80.58972220000001,19450.0
3046716,40.063888899999995,-80.72111109999999,29388.0
3046882,44.4775,-88.01611109999999,14990.0
3046913,44.2619444,-88.4152778,70112.0
3046938,44.4822222,-88.07,16842.0
3046973,43.4711111,-89.74416670000001,10907.0
3047004,43.4577778,-88.83722220000001,14856.0
3047019,44.444166700000004,-87.92,14394.0
3047023,42.5083333,-89.0316667,35210.0
3047114,43.0605556,-88.10638890000001,40056.0
3047119,43.1633333,-87.9644444,11911.0
3047147,42.67805560000001,-88.2761111,11414.0
3047165,42.8077778,-87.9241667,24282.0
3047211,43.2966667,-87.9875,11220.0
3047237,44.936944399999994,-91.39277779999999,12607.0
3047322,42.9597222,-87.86138890000001,18099.0
3047350,44.4488889,-88.0602778,23419.0
3047444,44.8113889,-91.4983333,62852.0
3047542,42.9608333,-89.4697222,22586.0
3047550,43.773055600000006,-88.4469444,41860.0
3047558,42.9288889,-88.83694440000001,11791.0
3047574,42.888611100000006,-88.0383333,33272.0
3047603,43.2286111,-88.11027779999999,19465.0
3047621,43.1352778,-87.9355556,12974.0
3047637,43.3197222,-87.9533333,11833.0
3047649,44.5191667,-88.0197222,101012.0
3047655,42.9405556,-87.9958333,13990.0
3047656,42.961388899999996,-88.0125,36493.0
3047690,43.3177778,-88.3788889,12525.0
3047691,43.105,-88.3419444,8786.0
3047777,44.54361110000001,-88.0880556,16379.0
3047783,44.9747222,-92.7566667,11288.0
3047838,42.6827778,-89.01861109999999,61675.0
3047867,44.2780556,-88.2719444,14788.0
3047881,42.5847222,-87.8211111,93982.0
3047923,43.8013889,-91.2394444,50470.0
3048020,44.28,-88.31833329999999,10698.0
3048077,43.0730556,-89.4011111,224625.0
3048088,44.0886111,-87.6575,33939.0
3048107,45.1,-87.6305556,11171.0
3048114,44.6688889,-90.1716667,18670.0
3048153,44.2022222,-88.4463889,16621.0
3048156,43.1788889,-88.1172222,34515.0
3048157,44.875555600000006,-91.9191667,15361.0
3048159,43.236388899999994,-87.9844444,23902.0
3048162,45.180555600000005,-89.6833333,10184.0
3048172,43.0972222,-89.5041667,16288.0
3048190,43.038888899999996,-87.90638890000001,579180.0
3048207,42.601111100000004,-89.6383333,10608.0
3048248,42.9058333,-88.13888890000001,22889.0
3048261,44.1858333,-88.4625,24810.0
3048280,42.976388899999996,-88.1083333,38735.0
3048353,42.8858333,-87.8630556,34755.0
3048366,43.1116667,-88.4991667,13757.0
3048386,43.88444439999999,-91.235,15924.0
3048400,44.0247222,-88.5425,63017.0
3048450,43.080555600000004,-88.2611111,13332.0
3048482,42.7341667,-90.4783333,9786.0
3048484,42.55305560000001,-87.9333333,19458.0
3048488,44.45638889999999,-89.54388890000001,11464.0
3048507,43.387222200000004,-87.8755556,11030.0
3048509,43.5391667,-89.4625,10098.0
3048551,42.726111100000004,-87.78277779999999,79263.0
3048595,43.256111100000005,-88.1938889,10892.0
3048612,44.861388899999994,-92.62361109999999,13435.0
3048689,42.5547222,-88.1108333,11416.0
3048737,43.7508333,-87.7144444,48591.0
3048756,43.0891667,-87.8875,13192.0
3048784,42.6402778,-87.91027779999999,9454.0
3048794,42.9105556,-87.8605556,21059.0
3048837,44.523611100000004,-89.5744444,24408.0
3048850,42.9169444,-89.2177778,12735.0
3048856,44.834166700000004,-87.3769444,9492.0
3048858,44.631944399999995,-88.0391667,10297.0
3048867,43.1836111,-89.2136111,25561.0
3048875,46.720833299999995,-92.10388890000002,27130.0
3048878,43.133888899999995,-88.2219444,10152.0
3048959,44.1538889,-87.5691667,11985.0
3048989,42.9908333,-89.5330556,10649.0
3049019,43.1947222,-88.72888890000002,23323.0
3049024,43.0116667,-88.23138890000001,68112.0
3049026,43.1919444,-89.4555556,10366.0
3049028,43.6333333,-88.7294444,10480.0
3049029,44.959166700000004,-89.63,36779.0
3049033,43.0494444,-88.0075,45453.0
3049050,43.0166667,-88.0069444,59363.0
3049054,43.425277799999996,-88.1833333,29431.0
3049071,44.8908333,-89.5475,13080.0
3049086,43.1133333,-87.9,13611.0
3049089,42.833611100000006,-88.73222220000001,14536.0
3049120,44.3836111,-89.8172222,17724.0
3049260,42.8666667,-106.3125,51507.0
3049264,41.14,-104.8197222,55443.0
3049273,44.52638889999999,-109.05583329999999,9161.0
3049305,42.7597222,-105.38166670000001,5378.0
3049335,41.2683333,-110.9625,11258.0
3049358,44.2911111,-105.50166670000002,23101.0
3049368,41.528611100000006,-109.46555559999999,11358.0
3049409,43.48,-110.7616667,8989.0
3049439,42.8330556,-108.73,6821.0
3049440,41.3113889,-105.59055559999999,26934.0
3049544,44.7538889,-108.75666670000001,5213.0
3049552,41.7911111,-107.23805559999998,8533.0
3049568,43.025,-108.37944440000001,9192.0
3049572,41.5875,-109.20222220000001,18226.0
3049595,44.7972222,-106.95555559999998,16154.0
3049648,42.065,-104.1811111,5483.0
3049696,44.01694439999999,-107.9547222,4729.0
